fecha|max|min|estacion
08/03/20|31.9|14.2|METAN
08/02/20|29.6|7.8|METAN
08/01/20|30|7|METAN
07/31/20|25.5|1.9|METAN
07/30/20|21.6|-0.2|METAN
07/29/20|17.9|1.2|METAN
07/28/20|15.6|3.5|METAN
07/27/20|25|5.6|METAN
07/26/20|21.2|0.3|METAN
07/25/20|22.1|-0.3|METAN
07/24/20|11|3.8|METAN
07/23/20|10.6|5.4|METAN
07/22/20|13.2|10|METAN
07/21/20|16|11.4|METAN
07/20/20|24.9|14.1|METAN
07/19/20|29.9|11.1|METAN
07/18/20||8|METAN
07/17/20|25.6|5.8|METAN
07/16/20|21|4.6|METAN
07/15/20|18|7.1|METAN
07/14/20|16.7|7|METAN
07/13/20|18.3|7.2|METAN
07/12/20|21.2|4.9|METAN
07/11/20|20|3|METAN
07/10/20|23.2|2|METAN
07/09/20|19.5|1.4|METAN
07/08/20|16.8|0|METAN
07/07/20|9.4|4.5|METAN
07/06/20|10.6|5.8|METAN
07/05/20|15|3.5|METAN
07/04/20|25.6|4|METAN
07/03/20|20.8|0.5|METAN
07/02/20|17.2|1.7|METAN
07/01/20|16.4|3.1|METAN
06/30/20|22|4|METAN
06/29/20|23.5|2|METAN
06/28/20|18.1|3.9|METAN
06/27/20|18.5|4.6|METAN
06/26/20|13|6.5|METAN
06/25/20|11.4|6|METAN
06/24/20|20|8.4|METAN
06/23/20|23.4|7.4|METAN
06/22/20|25.5|11.5|METAN
06/21/20|25.2|10.2|METAN
06/20/20|28.1|10.8|METAN
06/19/20|29.8|7|METAN
06/18/20|23|10.6|METAN
06/17/20|29.2|11.5|METAN
06/16/20|26.6|6.8|METAN
06/15/20|23|3.5|METAN
06/14/20|16.3|8.5|METAN
06/13/20|18|10|METAN
06/12/20|27|10.5|METAN
06/11/20|25.5|9.9|METAN
06/10/20|20|10.5|METAN
06/09/20|21.5|9.5|METAN
06/08/20|21.5|8.6|METAN
06/07/20|22.1|4.5|METAN
06/06/20|25.1|2.6|METAN
06/05/20|18.2|2.7|METAN
06/04/20|13.6|8.3|METAN
06/03/20|22|2.7|METAN
06/02/20|19.6|2|METAN
06/01/20|13.7|7.1|METAN
05/31/20|12.5|8.2|METAN
05/30/20|24.6|10.8|METAN
05/29/20|26.6|11.6|METAN
05/28/20|26.4|9.5|METAN
05/27/20|28|6.6|METAN
05/26/20|24.3|6.2|METAN
05/25/20|26.5|6.8|METAN
05/24/20|24.5|3|METAN
05/23/20|18|1.5|METAN
05/22/20|14|6.7|METAN
05/21/20|20.2|13.4|METAN
05/20/20|28.2|10.5|METAN
05/19/20|28.2|9|METAN
05/18/20|28.7|11|METAN
05/17/20|28.2|8|METAN
05/16/20|29.7|7.9|METAN
05/15/20|25.6|6.7|METAN
05/14/20|21.4|11.4|METAN
05/13/20|21.2|10.4|METAN
05/12/20|23|9.9|METAN
05/11/20|23.5|10.9|METAN
05/10/20|29.2|9.4|METAN
05/09/20|24.4|6.8|METAN
05/08/20|23.1|4.9|METAN
05/07/20|18.1|7.1|METAN
05/06/20|17.7|9.2|METAN
05/05/20|23.1|12.5|METAN
05/04/20|19.6|12.5|METAN
05/03/20|21|14|METAN
05/02/20|21.2|14.3|METAN
05/01/20|22.4|11.6|METAN
04/30/20|21|11|METAN
04/29/20|22|14|METAN
04/28/20|25.6|17|METAN
04/27/20|29|17.9|METAN
04/26/20|21.2|18.4|METAN
04/25/20|31.7|18.5|METAN
04/24/20|32.6|17.4|METAN
04/23/20|31.6|18.5|METAN
04/22/20|30.5|18|METAN
04/21/20|30|14.4|METAN
04/20/20|30.5|11.8|METAN
04/19/20|29.2|11.3|METAN
04/18/20|28|10.9|METAN
04/17/20|26.8|11|METAN
04/16/20|26.4|11.5|METAN
04/15/20|23.3|9.5|METAN
04/14/20|19.6|12.6|METAN
04/13/20|24.9|13.5|METAN
04/12/20|26.1|10.6|METAN
04/11/20|24.1|11.4|METAN
04/10/20|20.6|11.5|METAN
04/09/20||12.7|METAN
04/08/20|19.2|12.6|METAN
04/07/20|18.8|13|METAN
04/06/20|25.2|15|METAN
04/05/20|28.7|15|METAN
04/04/20|25.6|10.8|METAN
04/03/20|22.6|14.2|METAN
04/02/20|22.5|14.4|METAN
04/01/20|27|21.2|METAN
03/31/20|30|20.2|METAN
03/30/20|28.7|20.4|METAN
03/29/20|26|16.5|METAN
03/28/20|26.3|15|METAN
03/27/20|26.6|13.5|METAN
03/26/20|20.4|16.2|METAN
03/25/20|32.2|17.5|METAN
03/24/20|32.9|22|METAN
03/23/20|32.5|19|METAN
03/22/20|29|14.8|METAN
03/21/20|27|13.5|METAN
03/20/20|27|16|METAN
03/19/20|28|18|METAN
03/18/20|27|18.1|METAN
03/17/20|24.4|18.8|METAN
03/16/20|20.8|17.2|METAN
03/15/20|24.7|18.4|METAN
03/14/20|34.8|21|METAN
03/13/20|35.1|18.5|METAN
03/12/20|29.3|20.5|METAN
03/11/20|33.5|20|METAN
03/10/20|36.1|20.9|METAN
03/09/20|36.6|20.6|METAN
03/08/20|36.6|18.4|METAN
03/07/20|33.7|17.1|METAN
03/06/20|34.5|16.5|METAN
03/05/20|33.5|16.7|METAN
03/04/20|33.2|17.6|METAN
03/03/20|32.5|17.1|METAN
03/02/20|31.1|17.2|METAN
03/01/20|29|16.1|METAN
02/29/20|31.1|18.1|METAN
02/28/20|30.8|17|METAN
02/27/20|28.6|15.5|METAN
02/26/20|27.9|18.4|METAN
02/25/20|29.4|17|METAN
02/24/20|29.5|12.1|METAN
02/23/20|22.4|14.5|METAN
02/22/20|21.7|13.5|METAN
02/21/20|17.8|13.6|METAN
02/20/20||19.4|METAN
02/19/20|23|16.9|METAN
02/18/20|26.9|18|METAN
02/17/20|33|19.5|METAN
02/16/20|31.6|20.5|METAN
02/15/20|30.5|21|METAN
02/14/20|30.1|21.2|METAN
02/13/20|31.1|19.1|METAN
02/12/20|27.6|17.9|METAN
02/11/20||15.7|METAN
02/10/20|21.2|16.2|METAN
02/09/20|26.5|20.6|METAN
02/08/20|29|19.5|METAN
02/07/20|29.7|21.9|METAN
02/06/20|28|20.2|METAN
02/05/20|33.4|21.2|METAN
02/04/20|33.4|20.2|METAN
02/03/20|34.4|19|METAN
02/02/20|33.2|18.5|METAN
02/01/20|32.1|15.9|METAN
01/31/20|30.5|14.3|METAN
01/30/20|27.1|18|METAN
01/29/20|30.9|16.5|METAN
01/28/20|29.6|15.6|METAN
01/27/20||17.9|METAN
01/26/20|35.4|19|METAN
01/25/20|33|18|METAN
01/24/20|32.3|17.1|METAN
01/23/20|30.4|21|METAN
01/22/20|29.3|21.4|METAN
01/21/20|30|20.6|METAN
01/20/20|36.6|22.6|METAN
01/19/20|35.1|20|METAN
01/18/20|27.4|19|METAN
01/17/20|26|16.2|METAN
01/16/20|26.9|16.6|METAN
01/15/20|35.8|21|METAN
01/14/20|32|19|METAN
01/13/20|30.6|19|METAN
01/12/20|32.5|22|METAN
01/11/20|34.2|20|METAN
01/10/20|37.5|21.4|METAN
01/09/20|38.5|19.5|METAN
01/08/20|34.2|21.2|METAN
01/07/20|27|19|METAN
01/06/20|32.6|19.5|METAN
01/05/20|36.5|18|METAN
01/04/20|32.6|17.2|METAN
01/03/20|30|20.9|METAN
01/02/20||18.5|METAN
01/01/20|30.6|18.4|METAN
12/31/19|32.9|18.5|METAN
12/30/19|36.7|19.1|METAN
12/29/19|33.5|21.4|METAN
12/28/19|38.6|20.6|METAN
12/27/19|37.2|21.5|METAN
12/26/19|33.6|18.6|METAN
12/25/19|34.6|20.4|METAN
12/24/19|37.3|16|METAN
12/23/19|34.9|15|METAN
12/22/19||16|METAN
12/21/19|28.2|16|METAN
12/20/19|38.8|19.9|METAN
12/19/19|38.5|17.1|METAN
12/18/19|36|16.6|METAN
12/17/19||15|METAN
12/16/19|29.1|17.4|METAN
12/15/19|28.6|17.8|METAN
12/14/19||19.2|METAN
12/13/19||17|METAN
12/12/19|||METAN
12/11/19||17|METAN
12/10/19||15|METAN
12/09/19||15.5|METAN
12/08/19|27.2|16.9|METAN
12/07/19|31.6|18|METAN
12/06/19|31.1|13.9|METAN
12/05/19|27.4|14.4|METAN
12/04/19|25|15|METAN
12/03/19|24.1|16.2|METAN
12/02/19|23.1|17.6|METAN
12/01/19|||METAN
11/27/19||15.5|METAN
11/26/19||17|METAN
11/25/19|||METAN
11/24/19|29.9|18.9|METAN
11/23/19|30|18.9|METAN
11/22/19|33.3|19.7|METAN
11/21/19|33.4|19.8|METAN
11/20/19|40.6||METAN
11/19/19|37.9|19|METAN
11/18/19|36.4|18|METAN
11/17/19|36.6|18.8|METAN
11/16/19|36.7|15.6|METAN
11/15/19||17|METAN
11/14/19||16|METAN
11/13/19||19|METAN
11/12/19||19.5|METAN
11/11/19|||METAN
11/09/19||20|METAN
11/08/19|33.6|20|METAN
11/07/19|31|17.3|METAN
11/06/19|24.5|17.1|METAN
11/05/19|27.4|16.4|METAN
11/04/19|31|17|METAN
11/03/19|22.5|16.7|METAN
11/02/19|36.7|21.5|METAN
11/01/19|35.6|17.5|METAN
10/31/19||15.5|METAN
10/29/20|23.9|12.3|MONTE CASEROS AERO
10/28/20|28.2|12|MONTE CASEROS AERO
10/27/20|25.1|10.8|MONTE CASEROS AERO
10/26/20|24.2|18.7|MONTE CASEROS AERO
10/25/20|31.3|20.4|MONTE CASEROS AERO
10/24/20|29.2|19|MONTE CASEROS AERO
10/23/20|28.5|20|MONTE CASEROS AERO
10/22/20|33.4|17.9|MONTE CASEROS AERO
10/21/20|28.9|16.6|MONTE CASEROS AERO
10/20/20|30|19.8|MONTE CASEROS AERO
10/19/20|36.2|18.7|MONTE CASEROS AERO
10/18/20|34.4|19.6|MONTE CASEROS AERO
10/17/20|32.1|18.4|MONTE CASEROS AERO
10/16/20|31.6|14.5|MONTE CASEROS AERO
10/15/20|28.7|12.9|MONTE CASEROS AERO
10/14/20|23|13.2|MONTE CASEROS AERO
10/13/20|26.7|11.3|MONTE CASEROS AERO
10/12/20||12.3|MONTE CASEROS AERO
10/11/20||12.8|MONTE CASEROS AERO
10/10/20||10.7|MONTE CASEROS AERO
10/09/20||13.3|MONTE CASEROS AERO
10/08/20||13.4|MONTE CASEROS AERO
10/07/20||13.9|MONTE CASEROS AERO
10/06/20||8.8|MONTE CASEROS AERO
10/05/20||13|MONTE CASEROS AERO
10/04/20||11.8|MONTE CASEROS AERO
10/03/20||9|MONTE CASEROS AERO
10/02/20||12.8|MONTE CASEROS AERO
10/01/20||22|MONTE CASEROS AERO
09/30/20||16.3|MONTE CASEROS AERO
09/29/20|26|9.5|MONTE CASEROS AERO
09/28/20|23.2|10.5|MONTE CASEROS AERO
09/27/20|22.8|17.5|MONTE CASEROS AERO
09/26/20|28.6|19.6|MONTE CASEROS AERO
09/25/20|30.8|19|MONTE CASEROS AERO
09/24/20|33|16.3|MONTE CASEROS AERO
09/23/20|28.7|9.8|MONTE CASEROS AERO
09/22/20|23.5|7.8|MONTE CASEROS AERO
09/21/20|21.7|4.3|MONTE CASEROS AERO
09/20/20|18.2|5.3|MONTE CASEROS AERO
09/19/20|20|12|MONTE CASEROS AERO
09/18/20|29|10.7|MONTE CASEROS AERO
09/17/20|25|9.6|MONTE CASEROS AERO
09/16/20|22.6|11.2|MONTE CASEROS AERO
09/15/20|19.2|8.2|MONTE CASEROS AERO
09/14/20|17.5|9.8|MONTE CASEROS AERO
09/13/20|18.7|14|MONTE CASEROS AERO
09/12/20|19.5|14.7|MONTE CASEROS AERO
09/11/20|24|15.3|MONTE CASEROS AERO
09/10/20|26|11.3|MONTE CASEROS AERO
09/09/20|20.3|13.8|MONTE CASEROS AERO
09/08/20|21.4|10.7|MONTE CASEROS AERO
09/07/20|20.4|10.2|MONTE CASEROS AERO
09/06/20|17|13|MONTE CASEROS AERO
09/05/20|20.8|9.2|MONTE CASEROS AERO
09/04/20|19.5|6.2|MONTE CASEROS AERO
09/03/20|14.7|9.2|MONTE CASEROS AERO
09/02/20|13.6|10.2|MONTE CASEROS AERO
09/01/20|12.6|7.3|MONTE CASEROS AERO
08/31/20|14.5|8.8|MONTE CASEROS AERO
08/30/20|17.7|11|MONTE CASEROS AERO
08/29/20|25.4|14.8|MONTE CASEROS AERO
08/28/20|25.7|17.6|MONTE CASEROS AERO
08/27/20|26.4|17.3|MONTE CASEROS AERO
08/26/20|33.2|22|MONTE CASEROS AERO
08/25/20|30.2|18.2|MONTE CASEROS AERO
08/24/20|26.8|12|MONTE CASEROS AERO
08/23/20|23.6|6.5|MONTE CASEROS AERO
08/22/20|19.7|1.2|MONTE CASEROS AERO
08/21/20|15.6|-0.2|MONTE CASEROS AERO
08/20/20|13.4|2.8|MONTE CASEROS AERO
08/19/20|16|8.4|MONTE CASEROS AERO
08/18/20|24.7|5.8|MONTE CASEROS AERO
08/17/20|22.8|2.9|MONTE CASEROS AERO
08/16/20|20.5|2.8|MONTE CASEROS AERO
08/15/20|18.6|9.6|MONTE CASEROS AERO
08/14/20|16.1|9.8|MONTE CASEROS AERO
08/13/20|19.8|4.8|MONTE CASEROS AERO
08/12/20|13.6|4.8|MONTE CASEROS AERO
08/11/20|18.5|10.2|MONTE CASEROS AERO
08/10/20|28.5|16.8|MONTE CASEROS AERO
08/09/20|30.4|15|MONTE CASEROS AERO
08/08/20|29.8|16.4|MONTE CASEROS AERO
08/07/20|28|13.8|MONTE CASEROS AERO
08/06/20|28.6|14.8|MONTE CASEROS AERO
08/05/20|29.8|15.1|MONTE CASEROS AERO
08/04/20|29.2|13.5|MONTE CASEROS AERO
08/03/20|29|13.6|MONTE CASEROS AERO
08/02/20|30.6|15.5|MONTE CASEROS AERO
08/01/20|27|10.6|MONTE CASEROS AERO
07/31/20|18|7.9|MONTE CASEROS AERO
07/30/20|17.7|2.9|MONTE CASEROS AERO
07/29/20|14.2|-0.4|MONTE CASEROS AERO
07/28/20|14.9|6.4|MONTE CASEROS AERO
07/27/20|21.1|7.2|MONTE CASEROS AERO
07/26/20|18.2|4.8|MONTE CASEROS AERO
07/25/20|16.8|4.2|MONTE CASEROS AERO
07/24/20|11.8|7|MONTE CASEROS AERO
07/23/20|17.6|11.8|MONTE CASEROS AERO
07/22/20|28.2|17.6|MONTE CASEROS AERO
07/21/20|28.7|18.3|MONTE CASEROS AERO
07/20/20|27.4|18.5|MONTE CASEROS AERO
07/19/20|31.4|17|MONTE CASEROS AERO
07/18/20|30.2|15|MONTE CASEROS AERO
07/17/20|17.2|9.3|MONTE CASEROS AERO
07/16/20|13.6|8.5|MONTE CASEROS AERO
07/15/20|17|1.9|MONTE CASEROS AERO
07/14/20|13.8|1.8|MONTE CASEROS AERO
07/13/20|16.4|6.3|MONTE CASEROS AERO
07/12/20|18.8|8.8|MONTE CASEROS AERO
07/11/20|18.8|10.4|MONTE CASEROS AERO
07/10/20|19.2|6.2|MONTE CASEROS AERO
07/09/20|16.4|2.7|MONTE CASEROS AERO
07/08/20|14|7.8|MONTE CASEROS AERO
07/07/20|11|8.2|MONTE CASEROS AERO
07/06/20|15|6.2|MONTE CASEROS AERO
07/05/20|19|11.6|MONTE CASEROS AERO
07/04/20|15|5.8|MONTE CASEROS AERO
07/03/20|15.4|2.3|MONTE CASEROS AERO
07/02/20|12|3.8|MONTE CASEROS AERO
07/01/20|12.8|8.4|MONTE CASEROS AERO
06/30/20|13.6|11.8|MONTE CASEROS AERO
06/29/20|13.6|9.2|MONTE CASEROS AERO
06/28/20|18|5.8|MONTE CASEROS AERO
06/27/20|16.5|4.8|MONTE CASEROS AERO
06/26/20|13.6|3.5|MONTE CASEROS AERO
06/25/20|16.2|9.2|MONTE CASEROS AERO
06/24/20|28|16.2|MONTE CASEROS AERO
06/23/20|29.5|20.3|MONTE CASEROS AERO
06/22/20|23.2|13.8|MONTE CASEROS AERO
06/21/20|28.2|18|MONTE CASEROS AERO
06/20/20|28.7|15.4|MONTE CASEROS AERO
06/19/20|25.5|10.8|MONTE CASEROS AERO
06/18/20|24.2|12.5|MONTE CASEROS AERO
06/17/20|26.6|17.9|MONTE CASEROS AERO
06/16/20|27.3|15.3|MONTE CASEROS AERO
06/15/20|16.8|7.8|MONTE CASEROS AERO
06/14/20|14.3|2.8|MONTE CASEROS AERO
06/13/20|18|7.4|MONTE CASEROS AERO
06/12/20|22.4|16.3|MONTE CASEROS AERO
06/11/20|18|13|MONTE CASEROS AERO
06/10/20|16.9|10|MONTE CASEROS AERO
06/09/20|20|11|MONTE CASEROS AERO
06/08/20|19.9|7.8|MONTE CASEROS AERO
06/07/20|16.6|12.4|MONTE CASEROS AERO
06/06/20|16.2|11.5|MONTE CASEROS AERO
06/05/20|17.4|12.4|MONTE CASEROS AERO
06/04/20|17.8|8.8|MONTE CASEROS AERO
06/03/20|17.6|3.7|MONTE CASEROS AERO
06/02/20|16.3|3.5|MONTE CASEROS AERO
06/01/20|14.8|4.9|MONTE CASEROS AERO
05/31/20|14.7|8|MONTE CASEROS AERO
05/30/20|25.6|12.7|MONTE CASEROS AERO
05/29/20|25.3|11.8|MONTE CASEROS AERO
05/28/20|24.4|8.6|MONTE CASEROS AERO
05/27/20|22.1|8.8|MONTE CASEROS AERO
05/26/20|19.5|6.9|MONTE CASEROS AERO
05/25/20|19.1|10|MONTE CASEROS AERO
05/24/20|17.2|6|MONTE CASEROS AERO
05/23/20|16.8|11.3|MONTE CASEROS AERO
05/22/20|17.5|13.5|MONTE CASEROS AERO
05/21/20|21.7|17.5|MONTE CASEROS AERO
05/20/20|26|16.5|MONTE CASEROS AERO
05/19/20|28.3|11.5|MONTE CASEROS AERO
05/18/20|26.6|10.8|MONTE CASEROS AERO
05/17/20|27|12|MONTE CASEROS AERO
05/16/20|26.2|10.8|MONTE CASEROS AERO
05/15/20|21.7|5.8|MONTE CASEROS AERO
05/14/20|20|8|MONTE CASEROS AERO
05/13/20|22.3|14.4|MONTE CASEROS AERO
05/12/20|20.2|16.8|MONTE CASEROS AERO
05/11/20|26.8|17.8|MONTE CASEROS AERO
05/10/20|29.2|12.7|MONTE CASEROS AERO
05/09/20|24.7|8.6|MONTE CASEROS AERO
05/08/20|19.8|5.3|MONTE CASEROS AERO
05/07/20|17.4|5.8|MONTE CASEROS AERO
05/06/20|16.4|8.6|MONTE CASEROS AERO
05/05/20|23.2|14|MONTE CASEROS AERO
05/04/20|19.5|14|MONTE CASEROS AERO
05/03/20|24.8|10.4|MONTE CASEROS AERO
05/02/20|22.6|11.4|MONTE CASEROS AERO
05/01/20|25.2|14|MONTE CASEROS AERO
04/30/20|23.6|13.8|MONTE CASEROS AERO
04/29/20|23.6|14|MONTE CASEROS AERO
04/28/20|30.4|20.3|MONTE CASEROS AERO
04/27/20|22.4|19.6|MONTE CASEROS AERO
04/26/20|26.2|19.5|MONTE CASEROS AERO
04/25/20|34.3|18|MONTE CASEROS AERO
04/24/20|32|16.8|MONTE CASEROS AERO
04/23/20|31.3|15.5|MONTE CASEROS AERO
04/22/20|30.6|13.8|MONTE CASEROS AERO
04/21/20|30.4|13.8|MONTE CASEROS AERO
04/20/20|29.8|13.3|MONTE CASEROS AERO
04/19/20|29.2|13.6|MONTE CASEROS AERO
04/18/20|26.8|12|MONTE CASEROS AERO
04/17/20|26.2|8.3|MONTE CASEROS AERO
04/16/20|23.4|8.1|MONTE CASEROS AERO
04/15/20|22.4|8.1|MONTE CASEROS AERO
04/14/20|21.6|11|MONTE CASEROS AERO
04/13/20|24.5|13.5|MONTE CASEROS AERO
04/12/20|26.6|11.4|MONTE CASEROS AERO
04/11/20|25.7|12.2|MONTE CASEROS AERO
04/10/20|24.2|11|MONTE CASEROS AERO
04/09/20|22.8|10.1|MONTE CASEROS AERO
04/08/20|21.2|8.6|MONTE CASEROS AERO
04/07/20|22|7.9|MONTE CASEROS AERO
04/06/20|28.4|16.3|MONTE CASEROS AERO
04/05/20|27.5|13.8|MONTE CASEROS AERO
04/04/20|26|12.8|MONTE CASEROS AERO
04/03/20|24.3|12.3|MONTE CASEROS AERO
04/02/20|24.2|18.4|MONTE CASEROS AERO
04/01/20|29.6|21.5|MONTE CASEROS AERO
03/31/20|30.6|21.6|MONTE CASEROS AERO
03/30/20|31.7|18.8|MONTE CASEROS AERO
03/29/20|29.8|21.6|MONTE CASEROS AERO
03/28/20|27.3|20.3|MONTE CASEROS AERO
03/27/20|30.2|20.3|MONTE CASEROS AERO
03/26/20|32.6|20.3|MONTE CASEROS AERO
03/25/20|32.5|18.3|MONTE CASEROS AERO
03/24/20|33.4|19|MONTE CASEROS AERO
03/23/20|32.8|16.3|MONTE CASEROS AERO
03/22/20|30.7|15.8|MONTE CASEROS AERO
03/21/20|28.4|14.8|MONTE CASEROS AERO
03/20/20|27.7|14.8|MONTE CASEROS AERO
03/19/20|27.8|17|MONTE CASEROS AERO
03/18/20|28.4|21.3|MONTE CASEROS AERO
03/17/20|32.6|19.2|MONTE CASEROS AERO
03/16/20|29.5|19.5|MONTE CASEROS AERO
03/15/20|23.6|20.6|MONTE CASEROS AERO
03/14/20|39.2|22.8|MONTE CASEROS AERO
03/13/20|38.6|24.2|MONTE CASEROS AERO
03/12/20|37|21.8|MONTE CASEROS AERO
03/11/20|36.8|21.6|MONTE CASEROS AERO
03/10/20|36.2|21.6|MONTE CASEROS AERO
03/09/20|36|19.2|MONTE CASEROS AERO
03/08/20|34.4|18.3|MONTE CASEROS AERO
03/07/20|32.8|19.6|MONTE CASEROS AERO
03/06/20|32|17.2|MONTE CASEROS AERO
03/05/20|31.6|19.3|MONTE CASEROS AERO
03/04/20|33|19.4|MONTE CASEROS AERO
03/03/20|32.5|18.3|MONTE CASEROS AERO
03/02/20|32|17.9|MONTE CASEROS AERO
03/01/20|33|18.4|MONTE CASEROS AERO
02/29/20|33.4|17.8|MONTE CASEROS AERO
02/28/20|30.8|16.6|MONTE CASEROS AERO
02/27/20|29.6|14.2|MONTE CASEROS AERO
02/26/20|28.8|13.8|MONTE CASEROS AERO
02/25/20|30.6|18|MONTE CASEROS AERO
02/24/20|30|16.3|MONTE CASEROS AERO
02/23/20|27.3|13.8|MONTE CASEROS AERO
02/22/20|25.4|11.2|MONTE CASEROS AERO
02/21/20|25|13.7|MONTE CASEROS AERO
02/20/20|28.4|19.2|MONTE CASEROS AERO
02/19/20|28.8|15.4|MONTE CASEROS AERO
02/18/20|27.6|20.6|MONTE CASEROS AERO
02/17/20|29.2|22|MONTE CASEROS AERO
02/16/20|31.6|23.7|MONTE CASEROS AERO
02/15/20|28.2|23|MONTE CASEROS AERO
02/14/20|30.6|22.6|MONTE CASEROS AERO
02/13/20|35.8|20.9|MONTE CASEROS AERO
02/12/20|32.6|18.5|MONTE CASEROS AERO
02/11/20|31.8|15|MONTE CASEROS AERO
02/10/20|30.3|16.1|MONTE CASEROS AERO
02/09/20|33.2|21.2|MONTE CASEROS AERO
02/08/20|36.5|24|MONTE CASEROS AERO
02/07/20|37|26|MONTE CASEROS AERO
02/06/20|34.9|25.1|MONTE CASEROS AERO
02/05/20|36|23.2|MONTE CASEROS AERO
02/04/20|35.2|23.3|MONTE CASEROS AERO
02/03/20|34.3|21.5|MONTE CASEROS AERO
02/02/20|34.5|20.4|MONTE CASEROS AERO
02/01/20|31.7|17.8|MONTE CASEROS AERO
01/31/20|30||MONTE CASEROS AERO
01/30/20|||MONTE CASEROS AERO
01/29/20|30|21.4|MONTE CASEROS AERO
01/28/20|32|19.2|MONTE CASEROS AERO
01/27/20|33|20.4|MONTE CASEROS AERO
01/26/20|35.2|22.7|MONTE CASEROS AERO
01/25/20|32.8|19.4|MONTE CASEROS AERO
01/24/20|31|19.8|MONTE CASEROS AERO
01/23/20|30.6|20.2|MONTE CASEROS AERO
01/22/20|30.7|22.2|MONTE CASEROS AERO
01/21/20|25.6|23|MONTE CASEROS AERO
01/20/20|28|23.6|MONTE CASEROS AERO
01/19/20|34.4|23.4|MONTE CASEROS AERO
01/18/20|31.5|17.2|MONTE CASEROS AERO
01/17/20|27.9|14.8|MONTE CASEROS AERO
01/16/20|27.8|19.4|MONTE CASEROS AERO
01/15/20|35.5|20.2|MONTE CASEROS AERO
01/14/20|34.2|23.3|MONTE CASEROS AERO
01/13/20|35.2|22.8|MONTE CASEROS AERO
01/12/20|34.5|21.8|MONTE CASEROS AERO
01/11/20|33.5|20.4|MONTE CASEROS AERO
01/10/20|33.9|22.1|MONTE CASEROS AERO
01/09/20|34.5|23.2|MONTE CASEROS AERO
01/08/20|33.8|17.2|MONTE CASEROS AERO
01/07/20|29.8|14.8|MONTE CASEROS AERO
01/06/20|28.3|21.2|MONTE CASEROS AERO
01/05/20|33.3|20|MONTE CASEROS AERO
01/04/20|32.1|19.4|MONTE CASEROS AERO
01/03/20|30.5|18.5|MONTE CASEROS AERO
01/02/20|30.5|20|MONTE CASEROS AERO
01/01/20|28.5|22.6|MONTE CASEROS AERO
12/31/19|30.6|23.2|MONTE CASEROS AERO
12/30/19|36.8|24.8|MONTE CASEROS AERO
12/29/19|36.8|24|MONTE CASEROS AERO
12/28/19|36.4|25.4|MONTE CASEROS AERO
12/27/19|36.6|22.8|MONTE CASEROS AERO
12/26/19|30.5|22|MONTE CASEROS AERO
12/25/19|34|19.4|MONTE CASEROS AERO
12/24/19|32.4|17.3|MONTE CASEROS AERO
12/23/19|29|13.3|MONTE CASEROS AERO
12/22/19|26|13.5|MONTE CASEROS AERO
12/21/19|25.2|18.1|MONTE CASEROS AERO
12/20/19|34.8|19.6|MONTE CASEROS AERO
12/19/19|32.8|17.4|MONTE CASEROS AERO
12/18/19|30.6|18.6|MONTE CASEROS AERO
12/17/19|30.5|17.7|MONTE CASEROS AERO
12/16/19|29|16.8|MONTE CASEROS AERO
12/15/19|22.2|17.9|MONTE CASEROS AERO
12/14/19|28.2|17|MONTE CASEROS AERO
12/13/19|28.8|15.2|MONTE CASEROS AERO
12/12/19|31.2|20.8|MONTE CASEROS AERO
12/11/19|36|19.9|MONTE CASEROS AERO
12/10/19|35.3|19.3|MONTE CASEROS AERO
12/09/19|35|20.3|MONTE CASEROS AERO
12/08/19|32|18|MONTE CASEROS AERO
12/07/19|31.7|16.2|MONTE CASEROS AERO
12/06/19|30.5|13.2|MONTE CASEROS AERO
12/05/19|26|14.2|MONTE CASEROS AERO
12/04/19|24.8|16.3|MONTE CASEROS AERO
12/03/19|28.5|13.9|MONTE CASEROS AERO
12/02/19|25|13.3|MONTE CASEROS AERO
12/01/19|27.6|17.3|MONTE CASEROS AERO
11/30/19|26.6|21.8|MONTE CASEROS AERO
11/29/19|32.4|16.7|MONTE CASEROS AERO
11/28/19|28.2|14.2|MONTE CASEROS AERO
11/27/19|28|18.2|MONTE CASEROS AERO
11/26/19|26.4|19.1|MONTE CASEROS AERO
11/25/19|31|17.4|MONTE CASEROS AERO
11/24/19|28.4|15.5|MONTE CASEROS AERO
11/23/19|27.5|17.6|MONTE CASEROS AERO
11/22/19|29.5|22.9|MONTE CASEROS AERO
11/21/19|34|22.8|MONTE CASEROS AERO
11/20/19|36|20.1|MONTE CASEROS AERO
11/19/19|33.8|19.4|MONTE CASEROS AERO
11/18/19|34.2|17.8|MONTE CASEROS AERO
11/17/19|31.6|16.6|MONTE CASEROS AERO
11/16/19|30.2|16.3|MONTE CASEROS AERO
11/15/19|30|15.3|MONTE CASEROS AERO
11/14/19|32|18.7|MONTE CASEROS AERO
11/13/19|27.2|21.4|MONTE CASEROS AERO
11/12/19|30.4|18.4|MONTE CASEROS AERO
11/11/19|28.5|18|MONTE CASEROS AERO
11/10/19|29.4|19.2|MONTE CASEROS AERO
11/09/19|28.5|19.8|MONTE CASEROS AERO
11/08/19|31.4|16.3|MONTE CASEROS AERO
11/07/19|29.6|16.6|MONTE CASEROS AERO
11/06/19|27.2|16.4|MONTE CASEROS AERO
